Source;F-Score;Precision;Recall
www.regnum.ru;0.90505796655396;100.0;0.45488336901782667
omsk-times.ru;2.2727272727272725;100.0;1.1494252873563218
www.9111.ru;1.3888888888888888;100.0;0.6993006993006993
www.pravda.ru;0.7307619999352618;100.0;0.36678924472249863
amur.kp.ru;1.5267175572519085;100.0;0.7692307692307693
www.amur.info;0.48661800486618007;100.0;0.24390243902439024
www.bankfax.ru;2.5;100.0;1.2658227848101267
nversia.ru;1.3513513513513513;100.0;0.6802721088435374
saratov-times.ru;1.0256410256410255;100.0;0.5154639175257731
www.ng.ru;1.251452925222782;100.0;0.6297080979284368
www.newsland.ru;0.704247450222528;100.0;0.35349955932449606
www.aif.ru;1.3143665181690223;100.0;0.6625964574192756
aifudm.net;1.0309278350515463;100.0;0.5181347150259068
www.tverlife.ru;0.9708737864077669;100.0;0.4878048780487805
www.1obl.ru;1.5384615384615383;100.0;0.7751937984496124
www.rg.ru;0.7438456420492348;100.0;0.37336443586443585
www.interfax-russia.ru;1.5425531914893618;100.0;0.7773109243697479
www.amic.ru;1.0989010989010988;100.0;0.5524861878453038
www.zabinfo.ru;1.0695187165775402;100.0;0.5376344086021506
www.vestipk.ru;0.3610108303249097;100.0;0.18083182640144665
www.argumenti.ru;1.3268883401979117;100.0;0.6691647070220326
top.rbc.ru;4.197586715992414;100.0;2.3793715852913024
www.bel.ru;0.8928571428571428;100.0;0.4484304932735426
www.belnovosti.ru;1.1904761904761907;100.0;0.5988023952095809
news.bigmir.net;1.2374734284846645;100.0;0.6226219301279834
komi.kp.ru;1.4598540145985401;100.0;0.7352941176470588
www.ria.ru;0.870874369819886;100.0;0.43803095276857806
www.isra.com;1.1627906976744187;100.0;0.5847953216374269
www.likar.info;1.9086021505376345;100.0;0.963646328096456
www.aif.ua;1.1008481468572093;100.0;0.5535976505139502
www.ukrinform.ua;1.0805339752708174;100.0;0.543388086942094
nbnews.com.ua;1.9607843137254901;100.0;0.9900990099009901
www.pr.ua;0.23866348448687347;100.0;0.11947431302270012
ura.dn.ua;0.6578947368421053;100.0;0.33003300330033003
vechirka.kiev.ua;3.4482758620689653;100.0;1.7543859649122806
medicina.ua;1.7543859649122806;100.0;0.8849557522123894
ivona.bigmir.net;0.9764610177815293;100.0;0.49064840815343835
www.krsk.kp.ru;0.975609756097561;100.0;0.49019607843137253
glavnoe.ua;1.0582010582010584;100.0;0.5319148936170213
pln-pskov.ru;1.9047619047619049;100.0;0.9615384615384616
novostimira.com;1.3333333333333333;100.0;0.6711409395973155
life.comments.ua;1.3282007576651513;100.0;0.6689539561762792
news.vdv-s.ru;1.129943502824859;100.0;0.5681818181818182
